sample_name	amikacin	amoxicillin	amoxicillin_clavulanic_acid	ampicillin	ampicillin_sulbactam	azithromycin	aztreonam	cefalothin	cefazolin	cefepime	cefotaxime	cefotetan	cefoxitin	ceftazidime	ceftiofur	ceftriaxone	cefuroxime	chloramphenicol	ciprofloxacin	colistin	doripenem	doxycycline	ertapenem	fosfomycin	gentamicin	imipenem	levofloxacin	meropenem	minocycline	nitrofurantoin	norfloxacin	piperacillin_tazobactam	streptomycin	sulfamethoxazole	tetracycline	tigecycline	tobramycin	trimethoprim	trimethoprim_sulphamethoxazole
562.42814	NA	NA	NA	NA	I/R	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	I/R	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S
562.42813	NA	NA	NA	NA	I/R	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	I/R	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.42812	NA	NA	NA	NA	I/R	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	I/R	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.42811	NA	NA	NA	NA	I/R	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	I/R	NA	NA	I/R	NA	NA	NA	NA	NA	S	NA	S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S
562.4281	NA	NA	NA	NA	I/R	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	I/R	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.42809	NA	NA	NA	NA	I/R	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	I/R	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S
562.42808	NA	NA	NA	NA	I/R	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	I/R	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.42807	NA	NA	NA	NA	I/R	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	I/R	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.42806	NA	NA	NA	NA	I/R	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	I/R	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.42805	NA	NA	NA	NA	I/R	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	I/R	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.42804	NA	NA	NA	NA	I/R	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	I/R	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.42803	NA	NA	NA	NA	I/R	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	I/R	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.42802	NA	NA	NA	NA	I/R	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	I/R	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.42801	NA	NA	NA	NA	I/R	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	I/R	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.428	NA	NA	NA	NA	I/R	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	I/R	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.42797	NA	NA	NA	NA	I/R	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	I/R	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.42868	NA	NA	NA	NA	NA	NA	NA	NA	I/R	NA	I/R	NA	NA	I/R	NA	I/R	NA	NA	I/R	NA	I/R	NA	NA	NA	S	NA	I/R	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	NA	I/R
562.42869	NA	NA	NA	NA	NA	NA	NA	NA	I/R	NA	I/R	NA	NA	I/R	NA	I/R	NA	NA	I/R	NA	S	NA	NA	NA	S	NA	I/R	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	NA	I/R
562.4287	NA	NA	NA	NA	NA	NA	NA	NA	I/R	NA	I/R	NA	NA	I/R	NA	I/R	NA	NA	NA	NA	I/R	NA	NA	NA	S	NA	S	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	NA	I/R
562.45638	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	S	NA	NA	S	S	NA	S	NA	NA	NA	S	NA	S	NA	NA	S	NA	S	S	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.45637	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	S	NA	NA	S	S	NA	I/R	NA	NA	NA	S	NA	S	NA	NA	I/R	NA	S	I/R	NA	NA	NA	NA	NA	NA	NA	NA	S
562.45636	NA	NA	NA	NA	S	NA	NA	NA	I/R	NA	NA	S	NA	NA	S	S	NA	S	NA	NA	NA	I/R	NA	S	NA	NA	I/R	NA	S	I/R	NA	NA	NA	NA	NA	NA	NA	NA	S
562.45635	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	S	NA	NA	S	S	NA	I/R	NA	NA	NA	I/R	NA	S	NA	NA	I/R	NA	S	S	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.45634	NA	NA	NA	NA	S	NA	NA	NA	I/R	NA	NA	S	NA	NA	S	S	NA	I/R	NA	NA	NA	I/R	NA	S	NA	NA	I/R	NA	S	S	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.45633	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	S	NA	NA	S	S	NA	I/R	NA	NA	NA	S	NA	S	NA	NA	S	NA	S	S	NA	NA	NA	NA	NA	NA	NA	NA	S
562.45632	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	S	NA	NA	S	S	NA	I/R	NA	NA	NA	I/R	NA	S	NA	NA	I/R	NA	S	S	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.45631	NA	NA	NA	NA	I/R	NA	NA	NA	I/R	NA	NA	S	NA	NA	S	S	NA	I/R	NA	NA	NA	I/R	NA	S	NA	NA	I/R	NA	S	I/R	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.4563	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	S	NA	NA	S	S	NA	I/R	NA	NA	NA	I/R	NA	S	NA	NA	I/R	NA	S	I/R	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.45629	NA	NA	NA	NA	S	NA	NA	NA	I/R	NA	NA	S	NA	NA	S	S	NA	S	NA	NA	NA	I/R	NA	S	NA	NA	I/R	NA	S	I/R	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.45628	NA	NA	NA	NA	S	NA	NA	NA	I/R	NA	NA	S	NA	NA	S	S	NA	S	NA	NA	NA	I/R	NA	S	NA	NA	I/R	NA	S	S	NA	NA	NA	NA	NA	NA	NA	NA	S
562.45627	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	S	NA	NA	S	S	NA	S	NA	NA	NA	S	NA	S	NA	NA	S	NA	S	S	NA	NA	NA	NA	NA	NA	NA	NA	S
562.45626	NA	NA	NA	NA	S	NA	NA	NA	I/R	NA	NA	S	NA	NA	I/R	I/R	NA	S	NA	NA	NA	S	NA	S	NA	NA	I/R	NA	S	S	NA	NA	NA	NA	NA	NA	NA	NA	S
562.45625	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	S	NA	NA	S	S	NA	I/R	NA	NA	NA	I/R	NA	S	NA	NA	I/R	NA	S	I/R	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.45624	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	S	NA	NA	S	S	NA	S	NA	NA	NA	I/R	NA	S	NA	NA	I/R	NA	S	S	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.45623	NA	NA	NA	NA	I/R	NA	NA	NA	S	NA	NA	S	NA	NA	S	S	NA	S	NA	NA	NA	I/R	NA	S	NA	NA	I/R	NA	S	I/R	NA	NA	NA	NA	NA	NA	NA	NA	S
562.45622	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	S	NA	NA	S	S	NA	I/R	NA	NA	NA	I/R	NA	S	NA	NA	I/R	NA	S	S	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.45621	NA	NA	NA	NA	S	NA	NA	NA	I/R	NA	NA	S	NA	NA	S	S	NA	S	NA	NA	NA	I/R	NA	S	NA	NA	S	NA	S	S	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.4562	NA	NA	NA	NA	I/R	NA	NA	NA	I/R	NA	NA	S	NA	NA	I/R	I/R	NA	I/R	NA	NA	NA	S	NA	S	NA	NA	S	NA	S	S	NA	NA	NA	NA	NA	NA	NA	NA	S
562.45639	NA	NA	NA	NA	I/R	NA	NA	NA	I/R	NA	NA	S	NA	NA	S	S	NA	I/R	NA	NA	NA	S	NA	S	NA	NA	I/R	NA	S	I/R	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.45619	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	S	NA	NA	S	S	NA	I/R	NA	NA	NA	I/R	NA	S	NA	NA	I/R	NA	S	I/R	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.4564	NA	NA	NA	NA	S	NA	NA	NA	I/R	NA	NA	S	NA	NA	S	S	NA	S	NA	NA	NA	I/R	NA	S	NA	NA	S	NA	S	I/R	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.45642	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	S	NA	NA	S	S	NA	I/R	NA	NA	NA	I/R	NA	S	NA	NA	I/R	NA	S	I/R	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.45661	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	S	NA	NA	S	S	NA	S	NA	NA	NA	S	NA	S	NA	NA	S	NA	S	S	NA	NA	NA	NA	NA	NA	NA	NA	S
562.4566	NA	NA	NA	NA	S	NA	NA	NA	I/R	NA	NA	S	NA	NA	S	S	NA	S	NA	NA	NA	I/R	NA	S	NA	NA	I/R	NA	S	S	NA	NA	NA	NA	NA	NA	NA	NA	S
562.45659	NA	NA	NA	NA	S	NA	NA	NA	I/R	NA	NA	S	NA	NA	I/R	I/R	NA	I/R	NA	NA	NA	I/R	NA	S	NA	NA	I/R	NA	S	I/R	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.45658	NA	NA	NA	NA	S	NA	NA	NA	I/R	NA	NA	S	NA	NA	S	S	NA	I/R	NA	NA	NA	I/R	NA	S	NA	NA	I/R	NA	S	I/R	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.45657	NA	NA	NA	NA	I/R	NA	NA	NA	I/R	NA	NA	S	NA	NA	S	S	NA	I/R	NA	NA	NA	I/R	NA	S	NA	NA	I/R	NA	S	S	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.45656	NA	NA	NA	NA	S	NA	NA	NA	I/R	NA	NA	S	NA	NA	S	S	NA	I/R	NA	NA	NA	I/R	NA	S	NA	NA	S	NA	I/R	S	NA	NA	NA	NA	NA	NA	NA	NA	S
562.45655	NA	NA	NA	NA	I/R	NA	NA	NA	I/R	NA	NA	S	NA	NA	S	S	NA	S	NA	NA	NA	I/R	NA	S	NA	NA	I/R	NA	S	I/R	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.45654	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	S	NA	NA	S	S	NA	I/R	NA	NA	NA	I/R	NA	S	NA	NA	S	NA	S	S	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.45653	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	S	NA	NA	S	S	NA	I/R	NA	NA	NA	I/R	NA	S	NA	NA	I/R	NA	S	I/R	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.45652	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	S	NA	NA	S	S	NA	S	NA	NA	NA	I/R	NA	S	NA	NA	I/R	NA	S	I/R	NA	NA	NA	NA	NA	NA	NA	NA	S
562.45651	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	S	NA	NA	S	S	NA	S	NA	NA	NA	S	NA	S	NA	NA	I/R	NA	S	S	NA	NA	NA	NA	NA	NA	NA	NA	S
562.4565	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	S	NA	NA	S	S	NA	S	NA	NA	NA	I/R	NA	S	NA	NA	I/R	NA	S	I/R	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.45649	NA	NA	NA	NA	S	NA	NA	NA	I/R	NA	NA	S	NA	NA	S	S	NA	I/R	NA	NA	NA	I/R	NA	S	NA	NA	S	NA	S	I/R	NA	NA	NA	NA	NA	NA	NA	NA	S
562.45648	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	S	NA	NA	S	S	NA	S	NA	NA	NA	S	NA	S	NA	NA	S	NA	S	S	NA	NA	NA	NA	NA	NA	NA	NA	S
562.45647	NA	NA	NA	NA	I/R	NA	NA	NA	I/R	NA	NA	S	NA	NA	S	S	NA	S	NA	NA	NA	I/R	NA	S	NA	NA	I/R	NA	S	S	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.45646	NA	NA	NA	NA	S	NA	NA	NA	I/R	NA	NA	S	NA	NA	S	S	NA	S	NA	NA	NA	I/R	NA	S	NA	NA	I/R	NA	S	I/R	NA	NA	NA	NA	NA	NA	NA	NA	S
562.45645	NA	NA	NA	NA	S	NA	NA	NA	I/R	NA	NA	S	NA	NA	I/R	I/R	NA	I/R	NA	NA	NA	I/R	NA	S	NA	NA	I/R	NA	S	I/R	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.45644	NA	NA	NA	NA	I/R	NA	NA	NA	I/R	NA	NA	S	NA	NA	I/R	I/R	NA	I/R	NA	NA	NA	I/R	NA	S	NA	NA	I/R	NA	S	S	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.45643	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	S	NA	NA	S	S	NA	I/R	NA	NA	NA	I/R	NA	S	NA	NA	S	NA	I/R	S	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.45641	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	S	NA	NA	S	S	NA	S	NA	NA	NA	S	NA	S	NA	NA	S	NA	S	S	NA	NA	NA	NA	NA	NA	NA	NA	S
562.45618	NA	NA	NA	NA	I/R	NA	NA	NA	I/R	NA	NA	S	NA	NA	I/R	I/R	NA	S	NA	NA	NA	I/R	NA	S	NA	NA	I/R	NA	S	I/R	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.45617	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	S	NA	NA	S	S	NA	S	NA	NA	NA	S	NA	S	NA	NA	I/R	NA	S	S	NA	NA	NA	NA	NA	NA	NA	NA	S
562.45616	NA	NA	NA	NA	S	NA	NA	NA	I/R	NA	NA	S	NA	NA	S	S	NA	S	NA	NA	NA	I/R	NA	S	NA	NA	I/R	NA	S	I/R	NA	NA	NA	NA	NA	NA	NA	NA	S
562.45591	NA	NA	NA	NA	I/R	NA	NA	NA	I/R	NA	NA	S	NA	NA	S	S	NA	I/R	NA	NA	NA	I/R	NA	S	NA	NA	I/R	NA	S	I/R	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.4559	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	S	NA	NA	S	S	NA	I/R	NA	NA	NA	S	NA	S	NA	NA	S	NA	S	S	NA	NA	NA	NA	NA	NA	NA	NA	S
562.45589	NA	NA	NA	NA	S	NA	NA	NA	I/R	NA	NA	S	NA	NA	S	S	NA	S	NA	NA	NA	I/R	NA	S	NA	NA	I/R	NA	S	I/R	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.45588	NA	NA	NA	NA	S	NA	NA	NA	I/R	NA	NA	S	NA	NA	I/R	I/R	NA	S	NA	NA	NA	I/R	NA	S	NA	NA	I/R	NA	S	S	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.45587	NA	NA	NA	NA	S	NA	NA	NA	I/R	NA	NA	S	NA	NA	S	S	NA	S	NA	NA	NA	I/R	NA	S	NA	NA	I/R	NA	S	I/R	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.45585	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	S	NA	NA	S	S	NA	S	NA	NA	NA	I/R	NA	S	NA	NA	I/R	NA	S	I/R	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.45404	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	NA	I/R
562.45403	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	S	NA	NA	NA	S
562.45401	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	NA	I/R	NA	NA	NA	NA	I/R	NA	NA	NA	I/R
562.454	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	I/R	NA	NA	NA	I/R
562.45399	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	I/R	NA	NA	NA	S
562.45398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	S	NA	NA	NA	S
562.45397	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	I/R	NA	NA	NA	I/R
562.45396	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.45395	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	I/R	NA	NA	NA	I/R
562.45394	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.42873	NA	NA	NA	NA	NA	NA	NA	NA	I/R	NA	I/R	NA	NA	I/R	NA	I/R	NA	NA	I/R	NA	I/R	NA	NA	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	NA	I/R
562.42872	NA	NA	NA	NA	NA	NA	NA	NA	I/R	NA	I/R	NA	NA	I/R	NA	I/R	NA	NA	I/R	NA	I/R	NA	NA	NA	NA	NA	I/R	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	NA	I/R
562.42871	NA	NA	NA	NA	NA	NA	NA	NA	I/R	NA	I/R	NA	NA	I/R	NA	I/R	NA	NA	NA	NA	I/R	NA	NA	NA	S	NA	S	NA	NA	NA	NA	NA	NA	NA	I/R	NA	NA	NA	S
562.45592	NA	NA	NA	NA	S	NA	NA	NA	I/R	NA	NA	S	NA	NA	I/R	I/R	NA	I/R	NA	NA	NA	I/R	NA	S	NA	NA	I/R	NA	I/R	I/R	NA	NA	NA	NA	NA	NA	NA	NA	S
562.45593	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	S	NA	NA	S	S	NA	I/R	NA	NA	NA	S	NA	S	NA	NA	I/R	NA	S	S	NA	NA	NA	NA	NA	NA	NA	NA	S
562.45594	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	S	NA	NA	S	S	NA	I/R	NA	NA	NA	I/R	NA	S	NA	NA	I/R	NA	S	S	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.45595	NA	NA	NA	NA	S	NA	NA	NA	I/R	NA	NA	S	NA	NA	S	S	NA	I/R	NA	NA	NA	I/R	NA	S	NA	NA	I/R	NA	S	S	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.45615	NA	NA	NA	NA	S	NA	NA	NA	I/R	NA	NA	S	NA	NA	I/R	I/R	NA	I/R	NA	NA	NA	I/R	NA	S	NA	NA	I/R	NA	S	I/R	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.45614	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	S	NA	NA	S	S	NA	I/R	NA	NA	NA	I/R	NA	S	NA	NA	I/R	NA	S	I/R	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.45613	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	S	NA	NA	S	S	NA	S	NA	NA	NA	I/R	NA	S	NA	NA	I/R	NA	I/R	I/R	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.45612	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	S	NA	NA	S	S	NA	S	NA	NA	NA	I/R	NA	S	NA	NA	S	NA	S	S	NA	NA	NA	NA	NA	NA	NA	NA	I/R
562.45611	NA	NA	NA	NA	S	NA	NA	NA	S	NA	NA	S	NA	NA	S	S	NA	S	NA	NA	NA	I/R	NA	S	NA	NA	I/R	NA	S	I/R	NA	NA	NA	NA	NA	NA	NA	NA	S
